"state_fips","county_fips","n_storms","total_intensity"
"46","131",2,1.5
"46","135",205,234.22
"46","137",180,237.98
"47","001",73,79.9
"47","003",54,63.16
"47","005",32,36.76
"47","007",54,52.78
"47","009",84,90.15
"47","011",100,114.17
"47","013",38,43.02
"47","015",23,25.88
"47","017",70,84.27
"47","019",26,27.51
"47","021",41,50.4
"47","023",56,63.66
"47","025",37,35.4
"47","027",23,25.65
"47","029",25,26.51
"47","031",64,67.93
"47","033",27,29.76
"47","035",71,77.17
"47","037",202,221.22
"47","039",44,48.41
"47","041",29,32.15
"47","043",69,76.79
"47","045",40,44.53
"47","047",77,81.18
"47","049",50,59.01
"47","051",72,73.56
"47","053",99,113.3
"47","055",43,60.55
"47","057",31,31.89
"47","059",52,53.5
"47","061",44,50.03
"47","063",48,50.63
"47","065",143,148.34
"47","067",8,8.75
"47","069",79,83.04
"47","071",59,64.27
"47","073",31,30.77
"47","075",38,40.26
"47","077",68,74.94
"47","079",61,65.41
"47","081",60,64.91
"47","083",22,24.39
"47","085",44,45.65
"47","087",29,28.27
"47","089",42,43.78
"47","091",23,21.77
"47","093",122,141.67
"47","095",20,23.27
"47","097",35,34.15
"47","099",117,125.1
"47","101",35,42.41
"47","103",55,58.15
"47","105",57,66.04
"47","107",89,104.3
"47","109",61,70.79
"47","111",33,40.63
"47","113",102,115.31
"47","115",55,61.03
"47","117",47,51.15
"47","119",86,94.95
"47","121",36,34.65
"47","123",60,63.43
"47","125",67,76.81
"47","127",18,17.76
"47","129",61,70.41
"47","131",47,54.27
"47","133",48,60.41
"47","135",25,29.01
"47","137",20,20.27
"47","139",43,45.27
"47","141",92,103.21
"47","143",58,65.64
"47","145",41,42.52
"47","147",81,90.92
"47","149",155,173.29
"47","151",39,40.27
"47","153",35,36.64
"47","155",55,61.9
"47","157",245,272.66
"47","159",31,33.05
"47","161",41,38.54
"47","163",80,94.18
"47","165",116,119.65
"47","167",75,77.91
"47","169",11,10.25
"47","171",18,19.51
"47","173",17,20.39
"47","175",25,30.39
"47","177",44,42.53
"47","179",41,42.02
"47","181",50,59.4
"47","183",53,62.77
"47","185",35,41.78
"47","187",99,105.7
"47","189",86,90.67
"48","001",172,210.23
"48","003",134,168.55
"48","005",141,163.09
"48","007",16,15.88
"48","009",400,484.53
"48","011",272,358.67
"48","013",75,100.53
"48","015",51,55.9
"48","017",163,234.6
"48","019",89,125.9
"48","021",94,127.53
"48","023",157,206.25
"48","025",68,78.76
"48","027",265,351.41
"48","029",315,429.34
"48","030",1,1.75
"48","031",86,113.64
"48","033",75,101.04
"48","035",174,232.59
"48","037",265,326.95
"48","039",108,122.65
"48","041",85,103.3
"48","043",236,327.17
"48","045",156,232.6
"48","047",25,26.51
"48","049",287,417.53
"48","051",73,101.03
"48","053",145,223.71
"48","055",60,80.27
"48","057",17,17.14
"48","059",207,287.78
"48","061",70,101.39
"48","063",55,63.4
"48","065",465,608.71
"48","067",227,289.25
"48","069",206,268
"48","071",49,58.89
"48","073",144,171.45
"48","075",165,229.62
"48","077",351,402.9
"48","079",118,171.68
"48","081",131,173.81
"48","083",205,293.33
"48","085",312,368.77
"48","087",215,294.1
"48","089",78,102.52
"48","091",98,119.54
"48","093",213,286.12
"48","095",144,215.59
"48","097",261,355.13
"48","099",141,187.06
"48","101",174,264.72
"48","103",91,120.54
"48","105",89,122.56
"48","107",163,248.04
"48","109",38,45.64
"48","111",149,181.48
"48","113",576,769.94
"48","115",146,227.4
"48","117",244,330.79
"48","119",60,67.41
"48","121",425,525.53
"48","123",50,75.26
"48","125",174,255.08
"48","127",46,62.64
"48","129",296,401.69
"48","131",70,100.16
"48","133",228,324.25
"48","135",238,330.36
"48","137",85,106.79
"48","139",286,342.78
"48","141",121,141.54
"48","143",244,335.28
"48","145",71,85.9
"48","147",193,259.04
"48","149",59,72.26
"48","151",171,238.36
"48","153",218,325.24
"48","155",154,210.75
"48","157",98,108.41
"48","159",67,82.66
"48","161",73,96.25
"48","163",81,127.66
"48","165",193,284.3
"48","167",95,117.05
"48","169",155,231.02
"48","171",153,217.9
"48","173",121,153.45
"48","175",58,75.39
"48","177",36,49.51
"48","179",357,485.2
"48","181",279,364.69
"48","183",156,194.08
"48","185",41,48.52
"48","187",71,87.41
"48","189",290,434.28
"48","191",194,292.23
"48","192",1,1.75
"48","193",141,182.67
"48","195",204,278.59
"48","197",221,270.19
"48","199",67,73.16
"48","201",437,478.57
"48","203",273,332.13
"48","205",198,255.77
"48","207",250,368.24
"48","209",117,150.17
"48","211",174,219.84
"48","213",132,174.04
"48","215",104,141.05
"48","217",223,308.83
"48","219",254,369.96
"48","221",164,216.71
"48","223",140,183.29
"48","225",85,95.69
"48","227",234,311.36
"48","229",44,57.4
"48","231",161,209.18
"48","233",419,537.68
"48","235",82,113.05
"48","237",189,255.86
"48","239",46,60.65
"48","241",75,92.67
"48","243",84,110.44
"48","245",114,134.55
"48","247",25,27.88
"48","249",81,126.27
"48","251",235,306.86
"48","253",321,478
"48","255",35,48.25
"48","257",131,171.06
"48","259",81,123.02
"48","261",14,17.76
"48","263",117,164.04
"48","265",139,201.92
"48","267",101,134.31
"48","269",108,161.92
"48","271",60,96.76
"48","273",43,51.01
"48","275",230,287.04
"48","277",192,258.18
"48","279",214,313.27
"48","281",83,134.65
"48","283",56,74.53
"48","285",71,87.29
"48","287",54,75.39
"48","289",64,72.9
"48","291",70,84.01
"48","293",83,104.67
"48","295",296,381.75
"48","297",78,90.16
"48","299",152,209.47
"48","301",37,56.53
"48","303",537,786.21
"48","305",209,327.09
"48","307",213,295.17
"48","309",346,430.7
"48","311",27,33.02
"48","313",40,56.76
"48","315",86,106.55
"48","317",128,176.94
"48","319",117,173.32
"48","321",32,36.37
"48","323",84,117.15
"48","325",88,122.8
"48","327",80,109.65
"48","329",309,378.43
"48","331",60,81.15
"48","333",102,139.29
"48","335",151,236.44
"48","337",274,354.9
"48","339",138,165.16
"48","341",330,430.67
"48","343",72,79.28
"48","345",149,224.7
"48","347",124,138.55
"48","349",143,184.79
"48","351",43,44.52
"48","353",201,288.12
"48","355",117,132.58
"48","357",271,360.24
"48","359",250,315.01
"48","361",69,77.33
"48","363",325,458.09
"48","365",140,170.94
"48","367",400,548.7
"48","369",167,235.92
"48","371",405,564.6
"48","373",96,101.53
"48","375",671,798.21
"48","377",66,83.06
"48","379",51,71
"48","381",684,850.91
"48","383",108,143.18
"48","385",73,95.78
"48","387",142,173.94
"48","389",169,228.22
"48","391",33,45.02
"48","393",169,236.11
"48","395",56,64.42
"48","397",50,71.03
"48","399",227,340.77
"48","401",172,216.95
"48","403",38,39.27
"48","405",37,44.52
"48","407",46,58.03
"48","409",54,61.67
"48","411",98,133.16
"48","413",74,93.55
"48","415",197,267.9
"48","417",128,187.68
"48","419",138,175.07
"48","421",127,158.6
"48","423",234,288.16
"48","425",60,80.78
"48","427",54,65.64
"48","429",184,259.95
"48","431",99,146.17
"48","433",109,166.55
"48","435",52,67.52
"48","437",197,262.2
"48","439",851,1132.46
"48","441",427,592.72
"48","443",95,138.98
"48","445",177,257.81
"48","447",173,250.58
"48","449",86,98.66
"48","451",447,575.39
"48","453",356,474.76
"48","455",42,47.03
"48","457",79,87.46
"48","459",108,145.58
"48","461",133,169.3
"48","463",120,183.92
"48","465",235,325.21
"48","467",125,163.32
"48","469",93,103.57
"48","471",57,67.14
"48","473",43,55.89
"48","475",125,185.69
"48","477",46,58.01
"48","479",107,148.92
"48","481",73,88.66
"48","483",305,419.08
"48","485",533,645.32
"48","487",274,350.47
"48","489",37,51.89
"48","491",243,320.99
"48","493",65,94.15
"48","495",94,127.63
"48","497",331,430.94
"48","499",106,144.65
"48","501",108,156.19
"48","503",307,456.24
"48","505",40,44.64
"48","507",55,86.77
"49","001",3,2.75
"49","003",24,23.63
"49","005",10,9.63
"49","007",18,19.64
"49","009",12,14.63
"49","011",19,19.25
"49","013",19,19.88
"49","015",18,21.13
"49","017",11,12.13
"49","019",12,13.88
"49","021",14,13.01
"49","023",5,4.63
"49","025",9,8.63
"49","027",5,5
"49","029",2,2
"49","031",2,1.5
"49","033",1,1.25
"49","035",82,81.76
"49","037",13,13.26
"49","039",5,6
"49","041",8,7.25
"49","043",10,10.26
"49","045",24,22.88
"49","047",22,24.28
"49","049",42,41.76
"49","051",9,8.75
"49","053",19,23.63
"49","055",10,10.75
"49","057",14,12.3
"50","001",88,91.07
"50","003",48,53.02
"50","005",51,59.92
"50","007",118,125.79
"50","009",10,9.76
"50","011",57,60.53
"50","013",15,14.9
"50","015",26,23.27
"50","017",32,34.03
"50","019",39,41.9
"50","021",81,84.8
"50","023",58,65.53
"50","025",29,33.65
"50","027",53,51.3
"51","001",18,17.13
"51","003",54,66.64
"51","005",33,35.66
"51","007",23,23.02
"51","009",52,51.56
"51","011",27,25.26
"51","013",15,13.64
"51","015",51,57.26
"51","017",26,24.31
"51","019",133,136.42
"51","021",25,24.64
"51","023",64,61.84
"51","025",21,30.13
"51","027",26,31.26
"51","029",53,60.19
"51","031",99,95.2
"51","033",24,27.16
"51","035",105,105.9
"51","036",8,7.38
"51","037",39,36.17
"51","039",2,4.25
"51","041",70,72.42
"51","043",32,35.76
"51","045",18,17.13
"51","047",43,54.27
"51","049",22,23.76
"51","051",36,40.79
"51","053",20,25.64
"51","057",18,16.51
"51","059",134,157.41
"51","061",68,78.4
"51","063",57,49.79
"51","065",19,21.76
"51","067",162,163.53
"51","069",63,69.52
"51","071",60,61.28
"51","073",29,28.15
"51","075",27,29.02
"51","077",70,63.44
"51","079",11,16.13
"51","081",7,6.63
"51","083",98,113.99
"51","085",51,55.4
"51","087",68,71.66
"51","089",106,108.08
"51","091",23,25.25
"51","093",26,28.01
"51","095",19,20.02
"51","097",12,14.25
"51","099",30,30.51
"51","101",20,22.53
"51","103",14,16.63
"51","105",52,65.91
"51","107",115,127.96
"51","109",39,42.29
"51","111",23,23.63
"51","113",18,21.01
"51","115",5,4.76
"51","117",37,47.88
"51","119",15,17.14
"51","121",145,143.16
"51","125",31,36.25
"51","127",13,13.63
"51","131",20,19.04
"51","133",10,9.39
"51","135",25,26.39
"51","137",39,41.27
"51","139",37,37.4
"51","141",109,107.92
"51","143",150,153.09
"51","145",26,34.76
"51","147",21,24.64
"51","149",32,35.78
"51","153",67,78.64
"51","155",82,83.99
"51","157",25,25.01
"51","159",25,25.02
"51","161",112,108.18
"51","163",49,46.08
"51","165",56,62.53
"51","167",15,16.26
"51","169",23,27.26
"51","171",40,47.52
"51","173",36,35.16
"51","175",31,36.63
"51","177",65,71.17
"51","179",51,53.64
"51","181",10,11.01
"51","183",19,28.64
"51","185",85,88.17
"51","187",30,34.01
"51","191",28,30.51
"51","193",24,27.39
"51","195",30,32.15
"51","197",76,74.99
"51","199",19,20.51
"51","510",7,6.63
"51","515",8,6.69
"51","520",13,12.63
"51","530",4,3.13
"51","540",9,8.13
"51","550",57,63.16
"51","570",10,10.51
"51","580",1,1
"51","590",14,14.01
"51","595",5,6.25
"51","600",10,8.5
"51","610",6,5.64
"51","620",8,7.75
"51","630",18,18.14
"51","640",20,19.02
"51","650",15,23.39
"51","660",4,5
"51","670",8,9
"51","678",4,3.31
"51","680",16,13.88
"51","683",17,16.51
"51","685",3,2.88
"51","690",18,20.26
"51","700",14,17.64
"51","710",31,31.44
"51","720",6,4.89
"51","730",5,5.13
"51","735",1,0.75
"51","740",21,22.26
"51","750",15,12.95
"51","760",22,21.28
"51","770",37,33.31
"51","775",20,18.8
"51","790",4,3
"51","800",39,41.4
"51","810",58,64.41
"51","820",4,5
"51","830",6,6.75
"51","840",11,11.38
"53","001",9,9.63
"53","003",17,20.13
"53","005",11,10.64
"53","007",19,20
"53","011",6,5.13
"53","013",9,9.51
"53","017",11,11.39
"53","019",8,8.25
"53","021",5,5.75
"53","023",10,11.26
"53","025",16,15.76
"53","027",1,0.75
"53","033",4,4.15
"53","037",7,7.01
"53","039",6,6.01
"53","043",11,11
"53","045",1,1
"53","047",28,28.02
"53","049",1,1.25
"53","051",22,25.39
"53","053",1,0.88
"53","059",1,0.75
"53","061",2,1.75
"53","063",35,32.27
"53","065",21,23.13
"53","067",3,3
"53","071",19,17.5
"53","075",17,20.25
"53","077",21,19.9
"54","001",30,28.27
"54","003",65,68.42
"54","005",44,47.39
"54","007",46,48.28
"54","009",14,13.25
"54","011",63,60.43
"54","013",28,26.27
"54","015",26,27.28
"54","017",20,20.77
"54","019",58,54.04
"54","021",27,27.64
"54","023",15,15.51
"54","025",82,81.36
"54","027",38,44.4
"54","029",33,33.41
"54","031",21,21.38
"54","033",71,74.83
"54","035",57,57.19
"54","037",49,51.4
"54","039",152,156.01
"54","041",45,47.66
"54","043",48,45.67
"54","045",56,59.31
"54","047",56,61.93
"54","049",32,35.05
"54","051",32,36.9
"54","053",47,48.93
"54","055",66,67.67
"54","057",19,22
"54","059",67,67.92
"54","061",48,46.29
"54","063",32,31.32
"54","065",22,26
"54","067",39,37.9
"54","069",29,33.16
"54","071",22,21.76
"54","073",13,12.88
"54","075",23,21.53
"54","077",50,49.56
"54","079",53,55.55
"54","081",101,105.98
"54","083",47,47.28
"54","085",21,21.51
"54","087",30,29.19
"54","089",40,41.8
"54","091",20,18.52
"54","093",24,23.01
"54","095",20,21.65
"54","097",36,32.67
"54","099",66,66.31
"54","101",37,37.17
"54","103",24,25.39
"54","105",10,8.89
"54","107",75,81.22
"54","109",79,83.57
"55","001",79,83.68
"55","003",56,64.42
"55","005",140,168.52
"55","007",71,85.18
"55","009",80,93.08
"55","011",101,100.8
"55","013",100,111.42
"55","015",78,100.56
"55","017",113,134.43
"55","019",116,125.58
"55","021",114,120.57
"55","023",81,88.3
"55","025",294,346.86
"55","027",136,148.8
"55","029",61,64.92
"55","031",67,78.17
"55","033",103,125.28
"55","035",98,106.94
"55","037",21,22.38
"55","039",73,81.38
"55","041",50,62.66
"55","043",209,243.34
"55","045",58,66.64
"55","047",62,69.54
"55","049",67,89.27
"55","051",21,22.89
"55","053",99,111.68
"55","055",127,146.2
"55","057",108,126.32
"55","059",54,58.15
"55","061",42,48.13
"55","063",156,185.07
"55","065",58,77.14
"55","067",47,52.53
"55","069",69,83.16
"55","071",44,54.51
"55","073",150,157.13
"55","075",81,93.8
"55","077",61,70.52
"55","078",10,9.63
"55","079",136,138.07
"55","081",168,192.87
"55","083",61,82.29
"55","085",110,137.57
"55","087",116,137.06
"55","089",48,52.51
"55","091",34,40.26
"55","093",97,116.81
"55","095",83,103.66
"55","097",79,90.04
"55","099",127,136.47
"55","101",93,102.7
"55","103",69,71.4
"55","105",108,119.31
"55","107",62,62.41
"55","109",101,122.04
"55","111",119,140.31
"55","113",97,122.56
"55","115",50,63.54
"55","117",46,47.9
"55","119",76,84.55
"55","121",143,156.85
"55","123",113,126.28
"55","125",83,97.46
"55","127",85,90.41
"55","129",77,93.41
"55","131",87,91.29
"55","133",157,178.84
"55","135",84,88.82
"55","137",68,87.03
"55","139",127,144.96
"55","141",91,106.56
"56","001",84,96.01
"56","003",55,66.01
"56","005",391,479.78
"56","007",20,21.63
"56","009",101,130.15
"56","011",336,427.83
"56","013",111,117.58
"56","015",269,379.44
"56","017",51,54.18
"56","019",108,125.5
"56","021",710,865.76
"56","023",29,30.89
"56","025",125,147.97
"56","027",125,163.55
"56","029",52,58.78
"56","031",237,317.93
"56","033",152,180.45
"56","035",14,15.13
"56","037",10,9
"56","039",30,31.04
"56","043",45,51.76
"56","045",206,243.49
"56","560",4,4
"72","005",1,0.75
"72","006",1,0.75
"72","013",2,3.5
"72","069",1,0.75
"72","073",1,0.75
"72","119",1,0.75
"72","141",1,0.75
"78","002",1,0.75
"99","003",1,0.75
"99","005",1,1
"99","009",1,0.75
"99","010",1,0.75
"99","029",2,1.5
"99","031",1,1
"99","039",2,2.75
"99","127",1,0.75
