"state_fips","county_fips","n_storms","total_intensity"
"28","027",119,2846
"28","029",237,7469
"28","031",156,4467
"28","033",138,4165
"28","035",226,6631
"28","037",94,3177
"28","039",66,1868
"28","041",65,2451
"28","043",153,5415
"28","045",93,2088
"28","047",163,3966
"28","049",445,13420
"28","051",156,4613
"28","053",74,2240
"28","055",68,1748
"28","057",117,2220
"28","059",123,1964
"28","061",222,6007
"28","063",94,3114
"28","065",145,4711
"28","067",309,9685
"28","069",139,4263
"28","071",115,2560
"28","073",174,4850
"28","075",331,9001
"28","077",155,5305
"28","079",202,5557
"28","081",222,6133
"28","083",184,5948
"28","085",177,4633
"28","087",232,8447
"28","089",280,8953
"28","091",149,4329
"28","093",96,2024
"28","095",182,3859
"28","097",100,2970
"28","099",228,6815
"28","101",217,6915
"28","103",120,4111
"28","105",135,4065
"28","107",108,2908
"28","109",140,3168
"28","111",77,3054
"28","113",155,2686
"28","115",118,2776
"28","117",72,2144
"28","119",30,922
"28","121",390,12421
"28","123",208,7066
"28","125",69,2247
"28","127",238,6705
"28","129",230,7389
"28","131",70,2943
"28","133",161,4964
"28","135",77,2252
"28","137",61,1958
"28","139",80,1674
"28","141",113,3259
"28","142",1,0
"28","143",61,2552
"28","145",74,1870
"28","147",90,1366
"28","149",286,8473
"28","151",194,5530
"28","153",89,3329
"28","155",105,3972
"28","157",40,933
"28","159",110,3321
"28","161",73,2175
"28","163",215,6193
"29","000",35,825
"29","001",100,4230
"29","003",73,2581
"29","005",101,4365
"29","007",116,4118
"29","009",182,6963
"29","011",130,5276
"29","013",63,2868
"29","015",130,4555
"29","017",75,3195
"29","019",255,10223
"29","021",157,6417
"29","023",127,4931
"29","025",67,2988
"29","027",150,5853
"29","029",148,5085
"29","031",162,6673
"29","033",65,2360
"29","035",46,1775
"29","037",177,7407
"29","039",110,3652
"29","041",69,2259
"29","043",199,7658
"29","045",93,4225
"29","047",221,10201
"29","049",78,3461
"29","051",107,3907
"29","053",87,2785
"29","055",107,3871
"29","057",107,3779
"29","059",95,3843
"29","061",103,4479
"29","063",71,2777
"29","065",86,2467
"29","067",122,5448
"29","069",147,4012
"29","071",270,10907
"29","073",109,4465
"29","075",61,2397
"29","077",478,21332
"29","079",90,4090
"29","081",76,3045
"29","083",88,3193
"29","085",74,2888
"29","087",56,1913
"29","089",49,1606
"29","091",182,7014
"29","093",65,2997
"29","095",389,16474
"29","097",285,11035
"29","099",178,6821
"29","101",158,7330
"29","103",57,2202
"29","105",159,6773
"29","107",107,3838
"29","109",142,4721
"29","111",87,3779
"29","113",150,5961
"29","115",68,2799
"29","117",69,2720
"29","119",116,4364
"29","121",83,3383
"29","123",56,2095
"29","125",71,2853
"29","127",102,4270
"29","129",42,1729
"29","131",111,3599
"29","133",79,2770
"29","135",91,4007
"29","137",77,3062
"29","139",81,3205
"29","141",128,5343
"29","143",85,2844
"29","145",152,4842
"29","147",128,5128
"29","149",79,2463
"29","151",56,2256
"29","153",128,4697
"29","155",92,2710
"29","157",72,2578
"29","159",155,6518
"29","161",114,4304
"29","163",109,4325
"29","165",182,8348
"29","167",166,7186
"29","169",128,4837
"29","171",34,1598
"29","173",83,3108
"29","175",73,2848
"29","177",75,3008
"29","179",54,2211
"29","181",62,2185
"29","183",276,13051
"29","185",88,3220
"29","186",72,2888
"29","187",115,4384
"29","189",498,21598
"29","193",1,0
"29","195",93,3406
"29","197",26,1097
"29","199",76,3644
"29","201",117,4897
"29","203",97,4086
"29","205",64,2204
"29","207",112,3958
"29","209",121,4360
"29","211",52,1948
"29","213",143,5243
"29","215",107,4138
"29","217",157,5660
"29","219",95,3844
"29","221",99,3512
"29","223",57,2440
"29","225",148,6158
"29","227",22,823
"29","229",137,5407
"29","510",115,4051
"30","000",2,0
"30","001",46,2430
"30","003",90,5113
"30","005",74,3871
"30","007",21,1036
"30","009",21,993
"30","011",51,2686
"30","013",176,9275
"30","015",96,4683
"30","017",158,8629
"30","019",51,2556
"30","021",146,7366
"30","023",10,494
"30","025",47,2570
"30","027",97,4764
"30","029",52,1903
"30","031",66,3411
"30","033",171,8895
"30","035",24,1257
"30","037",11,612
"30","039",14,585
"30","041",114,5816
"30","043",23,1091
"30","045",40,2118
"30","047",35,1684
"30","049",72,3320
"30","051",33,1567
"30","053",34,1740
"30","055",114,6205
"30","057",16,907
"30","059",14,556
"30","061",16,795
"30","063",81,3881
"30","065",34,1795
"30","067",103,5396
"30","069",46,2493
"30","071",127,6657
"30","073",32,1519
"30","075",69,3459
"30","077",17,821
"30","079",75,3952
"30","081",38,1339
"30","083",131,6753
"30","085",171,9349
"30","087",116,6112
"30","089",23,974
"30","091",77,3831
"30","093",21,895
"30","095",37,1920
"30","097",26,1388
"30","099",43,2233
"30","101",32,1553
"30","103",39,1929
"30","105",357,19164
"30","107",12,617
"30","109",65,3172
"30","111",202,11096
"31","000",59,1924
"31","001",165,8638
"31","003",103,4364
"31","005",36,1683
"31","007",17,735
"31","009",30,1196
"31","011",75,2936
"31","013",78,3756
"31","015",41,1633
"31","017",89,3927
"31","019",168,7984
"31","021",83,3278
"31","023",88,3753
"31","025",122,5321
"31","027",98,3912
"31","029",103,5031
"31","031",225,11175
"31","033",129,6405
"31","035",122,6015
"31","037",50,2141
"31","039",81,3038
"31","041",195,8416
"31","043",69,3140
"31","045",145,7999
"31","047",183,8531
"31","049",60,2929
"31","051",102,4582
"31","053",167,7169
"31","055",234,10315
"31","057",96,5135
"31","059",92,4751
"31","061",56,2368
"31","063",85,3229
"31","065",99,4903
"31","067",144,5766
"31","069",61,3019
"31","071",50,1834
"31","073",61,2534
"31","075",25,1060
"31","077",52,1932
"31","079",172,8374
"31","081",91,3795
"31","083",51,2215
"31","085",49,2337
"31","087",64,3174
"31","089",149,6215
"31","091",63,3174
"31","093",80,3887
"31","095",113,4936
"31","097",43,1651
"31","099",85,3737
"31","101",124,6081
"31","103",36,1470
"31","105",41,1913
"31","107",112,4701
"31","109",183,7973
"31","111",325,15711
"31","113",30,1177
"31","115",28,1133
"31","117",22,1039
"31","119",156,7254
"31","121",100,4577
"31","123",47,1962
"31","125",51,2365
"31","127",92,3901
"31","129",67,2953
"31","131",117,4340
"31","133",40,1276
"31","135",62,2808
"31","137",109,4617
"31","139",76,3059
"31","141",103,4665
"31","143",60,2721
"31","145",133,6507
"31","147",92,3101
"31","149",44,1751
"31","151",101,4918
"31","153",142,6279
"31","155",147,6079
"31","157",122,5234
"31","159",86,3601
"31","161",114,5347
"31","163",59,2712
"31","165",20,950
"31","167",80,3494
"31","169",96,3782
"31","171",38,1820
"31","173",67,2755
"31","175",72,3125
"31","177",100,4185
"31","179",50,1645
"31","181",56,2555
"31","183",30,1193
"31","185",101,4792
"32","001",29,1577
"32","003",166,7405
"32","005",5,269
"32","007",96,4949
"32","011",15,806
"32","013",34,1870
"32","015",34,1636
"32","017",10,554
"32","019",26,1101
"32","021",4,238
"32","023",40,2146
"32","027",17,845
"32","029",1,50
"32","031",60,3078
"32","033",21,1138
"32","510",5,262
"33","000",3,126
"33","001",108,4479
"33","003",121,4755
"33","005",184,7494
"33","007",117,4443
"33","009",265,10823
"33","011",109,4149
"33","013",145,5399
"33","015",150,6086
"33","017",85,3120
"33","019",91,3581
"34","000",13,302
"34","001",131,4853
"34","003",229,10074
"34","005",309,12182
"34","007",143,5678
"34","009",85,3092
"34","011",146,5814
"34","013",111,4609
"34","015",167,6611
"34","017",62,2602
"34","019",160,5875
"34","021",147,5487
"34","023",123,4208
"34","025",158,5853
"34","027",159,5608
"34","029",187,7633
"34","031",111,4712
"34","033",95,3926
"34","035",149,5202
"34","037",159,5601
"34","039",86,3339
"34","041",142,5322
"35","000",4,0
"35","001",72,3675
"35","003",2,52
"35","005",91,4427
"35","006",6,257
"35","007",20,768
"35","009",126,6346
"35","011",29,1318
"35","013",72,3462
"35","015",153,6987
"35","017",16,896
"35","019",13,634
"35","021",10,394
"35","023",11,427
"35","025",171,6990
"35","027",18,938
"35","028",2,50
"35","029",39,1975
"35","031",18,957
"35","033",3,156
"35","035",52,2286
"35","037",108,5628
"35","039",14,544
"35","041",70,3160
"35","043",15,810
"35","045",22,886
"35","047",21,943
"35","049",28,1306
"35","051",20,885
"35","053",12,591
"35","055",3,183
"35","057",19,1037
"35","059",53,2758
"35","061",20,740
"35","097",1,70
"35","129",1,50
"36","000",29,572
"36","001",241,6262
"36","003",153,4593
"36","005",33,1306
"36","007",303,10447
"36","009",263,6808
"36","011",198,5791
"36","013",300,7051
"36","015",121,3921
"36","017",246,6640
"36","019",139,4372
"36","021",278,9042
"36","023",160,4204
"36","025",192,5744
"36","027",376,8955
"36","029",266,7576
"36","031",130,4423
"36","033",154,4559
"36","035",145,2812
"36","037",100,2639
"36","039",132,3613
"36","041",74,1713
"36","043",292,9149
"36","045",156,5247
"36","047",52,1896
"36","049",142,5205
"36","051",115,3469
"36","053",141,4113
"36","055",190,5931
"36","057",184,3382
"36","059",165,7213
"36","061",26,1209
"36","063",175,5065
"36","065",378,10675
"36","067",230,6298
"36","069",121,3464
"36","071",290,10141
"36","073",85,1868
"36","075",233,7407
"36","077",284,7243
"36","079",110,3614
"36","081",99,4868
"36","083",329,8033
"36","085",56,2456
"36","087",101,4026
"36","089",206,6266
"36","091",401,8789
"36","093",127,3342
"36","095",132,3451
"36","097",70,1996
"36","099",77,1958
"36","101",218,6394
"36","103",178,8083
"36","105",167,4873
"36","107",141,4009
"36","109",157,4321
"36","111",296,6689
"36","113",159,3772
"36","115",236,4634
"36","117",141,4816
"36","119",218,8833
"36","121",96,2690
"36","123",68,1816
"37","000",22,683
"37","001",145,5138
"37","003",91,3832
"37","005",28,1303
"37","007",121,5209
"37","009",48,1644
"37","011",39,1948
"37","013",120,4810
"37","015",75,1700
"37","017",211,9611
"37","019",114,4565
"37","021",139,6229
"37","023",156,6801
"37","025",154,6025
"37","027",104,4305
"37","029",34,1066
"37","031",116,5058
"37","033",141,5592
"37","035",212,8419
"37","037",162,6139
"37","039",121,4280
"37","041",49,1833
"37","043",60,2671
"37","045",200,8350
"37","047",178,7463
"37","049",163,6256
"37","051",203,7868
"37","053",46,1202
"37","055",107,4676
"37","057",172,5885
"37","059",109,4191
"37","061",185,6157
"37","063",159,5249
"37","065",121,4565
"37","067",196,8236
"37","069",146,4982
"37","071",192,7318
"37","073",52,1623
"37","075",70,3310
"37","077",103,3479
"37","079",86,2630
"37","081",249,8965
"37","083",145,5808
"37","085",170,5363
"37","087",55,2256
"37","089",112,4183
"37","091",56,1256
"37","093",92,3087
"37","095",60,2556
"37","097",216,8656
"37","099",78,3440
"37","101",274,8972
"37","103",58,2321
"37","105",99,3389
"37","107",138,4603
"37","109",123,4586
"37","111",110,5186
"37","113",67,3126
"37","115",75,3480
"37","117",77,2288
"37","119",298,11613
"37","121",29,1315
"37","123",85,3371
"37","125",185,6133
"37","127",164,5366
"37","129",116,4792
"37","131",85,1975
"37","133",157,5711
"37","135",154,5461
"37","137",36,1338
"37","139",73,2405
"37","141",115,4665
"37","143",42,1331
"37","145",119,4089
"37","147",187,6105
"37","149",79,3360
"37","151",206,8103
"37","153",100,3916
"37","155",273,11412
"37","157",284,10268
"37","159",233,9196
"37","161",176,8092
"37","163",201,6728
"37","165",87,2854
"37","167",142,4993
"37","169",213,9085
"37","171",298,12058
"37","173",56,2702
"37","175",61,2577
"37","177",36,1172
"37","179",206,8341
"37","181",85,2824
"37","183",400,15062
"37","185",86,2867
"37","187",59,1728
"37","189",37,1748
"37","191",204,6582
"37","193",230,8852
"37","195",132,4124
"37","197",121,5161
"37","199",30,1300
"38","000",25,861
"38","001",58,3202
"38","003",123,4376
"38","005",86,3934
"38","007",26,1366
"38","009",51,1871
"38","011",63,3608
"38","013",38,1678
"38","015",143,7767
"38","017",251,10933
"38","019",88,4245
"38","021",74,3631
"38","023",36,1559
"38","025",67,3245
"38","027",49,2016
"38","029",80,3918
"38","031",39,2183
"38","033",55,2714
"38","035",209,9582
"38","037",52,2385
"38","039",55,1900
"38","041",63,2624
"38","043",45,2240
"38","045",56,3103
"38","047",39,1814
"38","049",53,2215
"38","051",58,2903
"38","053",78,3787
"38","055",130,5503
"38","057",78,3659
"38","059",188,9045
"38","061",90,4031
"38","063",73,2970
"38","065",31,1688
"38","067",92,3391
"38","069",41,1752
"38","071",125,5356
"38","073",75,2848
"38","075",31,1272
"38","077",170,6275
"38","079",27,1254
"38","081",84,3668
"38","083",23,1030
"38","085",34,1836
"38","087",16,872
"38","089",143,7591
"38","091",61,2459
"38","093",120,6178
"38","095",48,1795
"38","097",105,4044
"38","099",118,4742
"38","101",146,7254
"38","103",31,1402
"38","105",106,5084
"38","113",1,62
"39","000",35,989
"39","001",143,5682
"39","003",148,4588
"39","005",178,4770
"39","007",247,6238
"39","009",116,3423
"39","011",156,6510
"39","013",160,4058
"39","015",150,6567
"39","017",218,6998
"39","019",174,4735
"39","021",125,4486
"39","023",176,6664
"39","025",215,8180
"39","027",176,7331
"39","029",240,6717
"39","031",162,4089
"39","033",163,4378
"39","035",385,13173
"39","037",187,6545
"39","039",97,2938
"39","041",163,5839
"39","043",177,5057
"39","045",196,7397
"39","047",118,4589
"39","049",370,15567
"39","051",118,3288
"39","053",75,1875
"39","055",168,4489
"39","057",202,8044
"39","059",142,4076
"39","061",288,11120
"39","063",191,6207
"39","065",107,3854
"39","067",112,3389
"39","069",111,3848
"39","071",154,5806
"39","073",112,4366
"39","075",185,4517
"39","077",220,5932
"39","079",78,1582
"39","081",145,4234
"39","083",188,4674
"39","085",153,5284
"39","087",111,3183
"39","089",198,7399
"39","091",140,4764
"39","093",338,11084
"39","095",240,8105
"39","097",127,3852
"39","099",193,4665
"39","101",166,4184
"39","103",206,5697
"39","105",63,1363
"39","107",142,4693
"39","109",157,5742
"39","111",81,1685
"39","113",270,10310
"39","115",75,2002
"39","117",124,3168
"39","119",196,5900
"39","121",63,1662
"39","123",176,4971
"39","125",99,3307
"39","127",115,3675
"39","129",121,4268
"39","131",102,4282
"39","133",197,4773
"39","135",117,4027
"39","137",130,4226
"39","139",222,6764
"39","141",138,5409
"39","143",176,5242
"39","145",169,6635
"39","147",178,5191
"39","149",137,4837
"39","151",270,7118
"39","153",258,7541
"39","155",279,8327
"39","157",230,6758
"39","159",110,3750
"39","161",157,5952
"39","163",67,1905
"39","165",211,8401
"39","167",108,2607
"39","169",206,5193
"39","171",101,2929
"39","173",223,7159
"39","175",112,3212
"40","000",11,61
"40","001",137,4942
"40","003",194,7816
"40","005",82,2835
"40","007",204,11069
"40","009",175,5890
"40","011",134,4739
"40","013",177,5957
"40","015",297,11365
"40","017",269,10869
"40","019",196,6294
"40","021",242,9315
"40","023",115,3558
"40","025",95,5133
"40","027",266,10919
"40","029",49,1568
"40","031",319,12395
"40","033",119,4006
"40","035",210,8361
"40","037",305,11755
"40","039",236,9972
"40","041",201,7681
"40","043",154,6890
"40","045",177,8220
"40","047",329,13033
"40","049",180,5548
"40","051",271,10996
"40","053",143,5020
"40","055",114,4427
"40","057",107,4968
"40","059",159,6676
"40","061",143,5673
"40","063",108,2973
"40","065",275,12480
"40","067",126,5049
"40","069",76,2413
"40","071",384,16276
"40","073",216,8722
"40","075",224,9360
"40","077",133,4379
"40","079",349,14557
"40","081",186,6516
"40","083",200,8644
"40","085",73,2219
"40","087",179,6153
"40","089",254,8317
"40","091",174,7432
"40","093",143,5542
"40","095",93,3300
"40","097",224,8566
"40","099",90,2999
"40","101",303,10948
"40","103",147,4922
"40","105",179,7166
"40","107",151,5418
"40","109",564,25042
"40","111",186,7441
"40","113",504,21417
"40","115",152,6210
"40","117",208,8822
"40","119",230,8822
"40","121",247,9471
"40","123",151,5019
"40","125",141,4669
"40","127",125,4603
"40","129",127,5809
"40","131",285,10546
"40","133",122,3145
"40","135",200,7803
"40","137",220,7624
"40","139",290,14955
"40","141",225,10462
"40","143",538,23120
"40","145",200,7221
"40","147",197,8206
"40","149",223,9400
"40","151",272,11868
"40","153",260,11066
"41","000",5,80
"41","001",23,870
"41","003",5,71
"41","005",13,607
"41","007",3,139
"41","011",5,180
"41","013",4,208
"41","015",6,319
"41","017",24,1016
"41","019",9,326
"41","021",3,179
"41","023",14,708
"41","025",14,724
"41","027",4,174
"41","029",22,889
"41","031",16,482
"41","033",9,292
"41","035",13,611
"41","037",6,274
"41","039",10,276
"41","041",5,215
"41","043",2,140
"41","045",42,1700
"41","047",5,190
"41","049",14,810
"41","051",11,441
"41","053",2,131
"41","055",4,237
"41","057",1,54
"41","059",86,4076
"41","061",14,574
"41","063",13,518
"41","065",9,253
"41","067",2,52
"41","069",5,292
"42","000",19,211
"42","001",194,6287
"42","003",578,18462
"42","005",223,5898
"42","007",290,8272
"42","009",116,3141
"42","011",323,11897
"42","013",116,4076
"42","015",188,6151
"42","017",251,9247
"42","019",313,7248
"42","021",253,7696
"42","023",54,1524
"42","025",112,4060
"42","027",230,7977
"42","029",276,9507
"42","031",152,3347
"42","033",242,8291
"42","035",175,5508
"42","037",137,4266
"42","039",306,7961
"42","041",218,6789
"42","043",222,8281
"42","045",152,5580
"42","047",112,3234
"42","049",283,7836
"42","051",264,7391
"42","052",1,0
"42","053",60,1504
"42","055",226,7268
"42","057",54,1363
"42","058",1,0
"42","059",114,2724
"42","061",142,4964
"42","063",228,6102
"42","065",239,6769
"42","067",70,2312
"42","069",118,3452
"42","071",376,12132
"42","073",179,4829
"42","075",193,6089
"42","077",186,7359
"42","079",182,4731
"42","081",286,8010
"42","083",168,5028
"42","085",288,9439
"42","087",93,3298
"42","089",149,5857
"42","091",254,8338
"42","093",62,1816
"42","095",217,8424
"42","097",147,4500
"42","099",134,4691
"42","101",172,6876
"42","103",76,2888
"42","105",113,4014
"42","107",174,6339
"42","109",80,2824
"42","111",169,5159
"42","113",74,2011
"42","115",154,5522
"42","117",147,4233
"42","119",89,2303
"42","121",231,5862
"42","123",174,5149
"42","125",347,8993
"42","127",112,3493
"42","129",518,13366
"42","131",67,2222
"42","133",367,11961
"44","000",2,60
"44","001",13,619
"44","003",34,1286
"44","005",13,322
"44","007",83,3116
"44","009",22,868
"45","000",15,200
"45","001",131,4950
"45","003",333,13627
"45","005",131,6089
"45","007",398,15623
"45","009",134,5585
"45","011",155,6880
"45","013",280,12282
"45","015",309,13034
"45","017",137,5586
"45","019",349,13875
"45","021",192,7210
"45","023",144,5880
"45","025",157,6237
"45","027",183,7318
"45","029",439,20080
"45","030",1,55
"45","031",214,9070
"45","033",128,5356
"45","035",282,12488
"45","037",125,5855
"45","039",166,7157
"45","041",249,10809
"45","043",122,4198
"45","045",436,16587
"45","047",196,6388
"45","049",177,8028
"45","051",255,10782
"45","053",204,9684
"45","055",197,8541
"45","057",160,6625
"45","059",270,10089
"45","061",111,4325
"45","063",463,19511
"45","065",87,4250
"45","067",137,5778
"45","069",148,5921
"45","071",219,8985
"45","073",224,8394
"45","075",353,14038
"45","077",239,8504
"45","079",453,19192
"45","081",143,6549
"45","083",441,17232
"45","085",241,9698
"45","087",157,6200
"45","089",108,4710
"45","091",253,9447
"46","000",15,433
"46","003",56,2769
"46","005",189,10136
"46","007",79,4001
"46","009",79,3694
"46","011",103,5434
"46","013",240,12567
"46","015",97,4453
"46","017",30,1614
"46","019",167,8891
"46","021",55,2588
"46","023",108,4902
"46","025",78,3799
"46","027",81,4039
"46","029",114,5917
"46","031",120,6669
"46","033",122,6604
"46","035",128,6577
"46","037",113,6144
"46","039",62,2956
"46","041",107,5800
"46","043",44,2144
"46","045",120,6101
"46","047",110,5646
"46","049",88,4405
"46","051",55,2747
"46","053",57,2855
"46","055",134,7184
"46","057",61,3261
"46","059",102,4857
"46","061",54,2676
"46","063",197,10742
"46","065",160,9034
"46","067",86,4154
"46","069",53,2505
"46","071",136,7214
"46","073",46,2482
"46","075",55,2830
"46","077",86,3664
"46","079",97,4911
"46","081",53,2713
"46","083",117,5064
"46","085",128,6687
"46","087",84,4606
"46","089",68,3385
"46","091",75,4007
"46","093",353,19428
"46","095",64,3128
"46","097",56,2679
"46","099",239,11283
"46","101",56,2578
"46","103",314,16966
"46","105",175,9484
"46","107",74,3775
"46","109",62,3052
"46","111",58,2759
"46","113",160,8725
"46","115",129,6801
"46","117",104,5581
"46","119",63,3188
"46","121",133,6823
"46","123",127,6070
"46","125",75,3676
"46","127",98,4712
"46","129",109,5300
"46","131",1,0
"46","135",117,5687
"46","137",119,6287
"46","155",1,52
"46","167",1,56
"47","000",13,52
"47","001",200,6403
"47","003",115,4196
"47","005",98,4005
"47","007",112,4183
"47","009",279,8946
"47","011",205,6426
"47","013",153,5479
"47","015",68,2942
"47","017",117,3101
"47","019",92,3103
"47","021",109,4019
"47","023",60,1642
"47","025",144,4784
"47","027",77,3419
"47","029",145,5291
"47","031",142,5809
"47","033",63,1988
"47","035",90,3144
"47","037",477,19974
"47","039",70,2513
"47","041",92,4102
"47","043",177,7896
"47","045",105,2763
"47","047",137,2836
"47","049",125,5162
"47","051",141,5349
"47","053",128,3120
"47","055",149,5528
"47","057",145,5717
"47","059",210,7093
"47","061",59,2220
"47","063",130,3849
"47","065",358,11737
"47","067",82,2602
"47","069",102,1979
"47","071",79,2507
"47","073",170,5733
"47","075",67,1372
"47","077",103,2168
"47","079",101,2368
"47","081",160,6432
"47","083",67,2983
"47","085",104,4891
"47","087",92,4269
"47","089",162,5775
"47","091",56,1981
"47","093",305,10298
"47","095",41,1112
"47","097",96,2905
"47","099",191,8527
"47","101",70,2917
"47","103",161,6584
"47","105",161,5465
"47","107",231,7263
"47","109",78,1855
"47","111",96,3776
"47","113",153,4036
"47","115",170,6714
"47","117",75,2877
"47","119",194,7613
"47","121",107,3549
"47","123",232,8860
"47","125",218,8551
"47","127",54,2355
"47","129",165,6580
"47","131",94,2694
"47","133",87,3858
"47","135",90,3979
"47","137",45,1984
"47","139",151,4964
"47","141",160,6854
"47","143",176,6085
"47","145",208,8229
"47","147",164,6696
"47","149",272,11669
"47","151",114,4519
"47","153",106,4232
"47","155",189,6283
"47","157",371,9858
"47","159",84,3170
"47","161",110,4813
"47","163",207,6208
"47","165",251,9676
"47","167",113,2689
"47","169",56,2498
"47","171",59,1804
"47","173",126,4443
"47","175",38,1626
"47","177",108,4092
"47","179",153,4857
"47","181",104,4529
"47","183",105,2466
"47","185",89,3828
"47","187",210,9062
"47","189",283,12179
"48","000",56,2282
"48","001",192,5562
"48","003",58,2428
"48","005",151,6125
"48","007",26,1369
"48","009",88,3398
"48","011",61,3193
"48","013",58,1156
"48","015",63,1235
"48","017",57,1952
"48","019",27,520
"48","021",65,1696
"48","023",67,2822
"48","025",58,1929
"48","027",232,7869
"48","029",179,6024
"48","031",19,298
"48","033",38,1937
"48","035",96,2973
"48","037",265,10012
"48","039",131,3220
"48","041",103,3468
"48","043",56,2420
"48","045",55,2356
"48","047",29,1181
"48","049",122,3805
"48","051",61,1691
"48","053",80,2264
"48","055",53,1812
"48","057",43,1656
"48","059",71,2828
"48","061",107,4164
"48","063",74,2764
"48","065",99,5506
"48","067",208,7051
"48","069",70,3098
"48","071",67,1396
"48","073",171,7119
"48","075",137,6943
"48","077",111,4244
"48","079",44,2189
"48","081",48,2096
"48","083",96,2683
"48","085",296,8738
"48","087",46,2496
"48","089",56,1248
"48","091",47,1152
"48","093",94,3364
"48","095",39,1508
"48","097",158,6000
"48","099",105,3208
"48","101",66,2968
"48","103",31,1440
"48","105",27,900
"48","107",60,2702
"48","109",34,1871
"48","111",45,2220
"48","113",528,18615
"48","115",52,2682
"48","117",112,6026
"48","119",75,1732
"48","121",341,12477
"48","123",53,963
"48","125",40,1505
"48","127",16,525
"48","129",79,3879
"48","131",41,1686
"48","133",95,3074
"48","135",118,5330
"48","137",10,310
"48","139",245,6998
"48","141",88,4289
"48","143",119,3352
"48","145",66,1786
"48","147",158,4798
"48","149",38,1211
"48","151",57,2238
"48","153",81,2804
"48","155",49,2056
"48","157",112,3022
"48","159",82,3408
"48","161",65,2139
"48","163",28,419
"48","165",87,3708
"48","167",177,5736
"48","169",69,3134
"48","171",40,893
"48","173",39,1931
"48","175",24,844
"48","177",37,839
"48","179",138,7648
"48","181",278,10063
"48","183",199,7597
"48","185",60,1032
"48","187",67,1051
"48","189",132,5347
"48","191",68,2987
"48","193",93,2907
"48","195",59,3272
"48","197",86,3745
"48","199",84,1380
"48","201",496,14151
"48","203",294,11383
"48","205",96,5157
"48","207",125,4422
"48","209",64,1533
"48","211",63,3478
"48","213",174,5009
"48","215",111,4279
"48","217",135,4320
"48","219",114,4822
"48","221",107,4105
"48","223",189,6263
"48","225",126,3084
"48","227",89,4094
"48","229",23,1195
"48","231",211,6391
"48","233",117,6389
"48","235",25,1037
"48","237",72,2677
"48","239",40,1141
"48","241",138,2840
"48","243",19,852
"48","245",194,4492
"48","247",23,859
"48","249",72,3441
"48","251",221,8145
"48","253",135,4847
"48","255",18,104
"48","257",201,5836
"48","259",26,629
"48","261",16,656
"48","263",30,1344
"48","265",23,796
"48","267",31,1472
"48","269",38,1691
"48","271",34,705
"48","273",42,1539
"48","275",97,3857
"48","277",167,4755
"48","279",115,5165
"48","281",61,2346
"48","283",31,1484
"48","285",52,1127
"48","287",54,1189
"48","289",73,2342
"48","291",114,2349
"48","293",88,3070
"48","295",76,3959
"48","297",44,1708
"48","299",51,1475
"48","301",10,527
"48","303",304,13800
"48","305",69,2572
"48","307",62,2132
"48","309",304,9888
"48","311",12,479
"48","313",66,1844
"48","315",111,3687
"48","317",51,2277
"48","319",25,1051
"48","321",70,2208
"48","323",23,446
"48","325",68,2024
"48","327",23,851
"48","329",189,8597
"48","331",72,2060
"48","333",45,1651
"48","335",70,2930
"48","337",95,3315
"48","339",159,3588
"48","341",86,4643
"48","343",89,3408
"48","345",46,1984
"48","347",176,6402
"48","349",162,5207
"48","351",101,1839
"48","353",78,2775
"48","355",168,7481
"48","357",74,4196
"48","359",60,3096
"48","361",103,1731
"48","363",148,5458
"48","365",177,5663
"48","367",199,7568
"48","369",77,3656
"48","371",108,5259
"48","373",86,2604
"48","375",325,17104
"48","377",47,2000
"48","379",58,1790
"48","381",248,13157
"48","383",27,1226
"48","385",15,319
"48","387",122,4117
"48","389",67,2935
"48","391",20,740
"48","393",51,2809
"48","395",48,1683
"48","397",67,1501
"48","399",97,2805
"48","401",187,6999
"48","403",68,3132
"48","405",65,2745
"48","407",73,1795
"48","409",75,2871
"48","411",39,1635
"48","413",29,1001
"48","415",87,3041
"48","417",44,1585
"48","419",165,5722
"48","421",37,1854
"48","423",245,9986
"48","425",55,1766
"48","427",41,1381
"48","429",75,2574
"48","431",23,927
"48","433",31,1418
"48","435",11,435
"48","437",71,3510
"48","439",634,24932
"48","441",247,10430
"48","443",31,1271
"48","445",59,2290
"48","447",56,2045
"48","449",104,3615
"48","451",222,9597
"48","453",190,6888
"48","455",92,2389
"48","457",98,1693
"48","459",137,5195
"48","461",36,1659
"48","463",56,1174
"48","465",133,5133
"48","467",152,4248
"48","469",103,4159
"48","471",72,1805
"48","473",38,849
"48","475",41,2296
"48","477",44,1591
"48","479",74,3422
"48","481",99,2559
"48","483",78,4030
"48","485",304,12760
"48","487",143,5804
"48","489",40,1452
"48","491",132,3843
"48","493",38,819
"48","495",55,2707
"48","497",227,8065
"48","499",159,6291
"48","501",41,1646
"48","503",110,3657
"48","505",33,1366
"48","507",30,542
"49","000",1,51
"49","001",24,1360
"49","003",81,4327
"49","005",26,1393
"49","007",6,336
"49","009",1,55
"49","011",57,2909
"49","013",15,806
"49","015",6,343
"49","017",9,389
"49","019",24,1279
"49","021",14,698
"49","023",8,390
"49","025",18,907
"49","027",24,1347
"49","029",3,162
"49","031",3,120
"49","033",8,440
"49","035",138,6884
"49","037",15,820
"49","039",3,60
"49","041",9,432
"49","043",11,554
