"X","state_fips","county_fips","STNAME","CTYNAME","land_area","hail_tot_intensity","tornado_tot_intensity","wind_tot_intensity","highfirerisk","hail_scaled","tornado_scaled","wind_scaled","fire_scaled","risk_ind_sum"
1,1,1,"Alabama","Autauga County",0.1502600704145,97.18,30,5694,0.230360884749709,-0.155820213892209,0.919605399485387,0.372632757508207,1.11493346882308,2.25135141192447
2,1,3,"Alabama","Baldwin County",0.409937682202052,145.2,60,7295,0.457520938023451,0.215641857783189,2.90665514455138,0.815812636900223,2.69907793061754,6.63718756985233
3,1,5,"Alabama","Barbour County",0.223255726739205,80.29,15,2179,0.000248972986430972,-0.286473991289074,-0.0739194730476098,-0.600369913361836,-0.489796347706102,-1.45055972540462
4,1,7,"Alabama","Bibb County",0.156525097951499,72.15,17,3803,0.0865129657094063,-0.349441531135757,0.0585505099567897,-0.150823302410784,0.111782250092963,-0.329932073496788
5,1,9,"Alabama","Blount County",0.16440370938,94.43,46,7908,0.00631597162138779,-0.17709303140798,1.97936526352058,0.985499873669309,-0.447486962104314,2.3402851436776
6,1,11,"Alabama","Bullock County",0.154681952841001,30.51,3,1499,0.00306237333933799,-0.671550666174565,-0.868739371074007,-0.788603715976809,-0.470176557502507,-2.79907031072789
7,1,13,"Alabama","Butler County",0.191692124895,38.27,18,2999,0.000180929980097702,-0.611522642930061,0.124785501458989,-0.373382092561428,-0.490270858739593,-1.35039009277209
8,1,15,"Alabama","Calhoun County",0.154328662627999,140.83,30,6070,0.284913377142595,0.181837416858127,0.919605399485387,0.476714977777662,1.4953658003701,3.07352359449127
9,1,17,"Alabama","Chambers County",0.150586857390365,87.27,15,2473,0.0122212892993749,-0.232479712649043,-0.0739194730476098,-0.518986475172421,-0.406305089852123,-1.2316907507212
10,1,19,"Alabama","Cherokee County",0.151938798826766,112.46,15,5152,0.357984139646192,-0.0376207042045771,-0.0739194730476098,0.222599344247449,2.00493886161463,2.11599802860989
11,1,21,"Alabama","Chilton County",0.174812055149001,93.67,24,4503,0.245340616966581,-0.182972064612339,0.522195450472188,0.0429467885163943,1.21939752176079,1.60156769613704
12,1,23,"Alabama","Choctaw County",0.227715697035334,67.15,19,5257,0.000978144581996026,-0.388119381164433,0.191020492961189,0.251664857886526,-0.484711328891548,-0.430145359208265
13,1,25,"Alabama","Clarke County",0.308576293434498,95.96,32,6277,0.0642993594785931,-0.165257609299206,1.05207538248979,0.534015561808985,-0.0431286190492447,1.37770471595032
14,1,27,"Alabama","Clay County",0.151835491852499,42.16,20,3340,0.204738675958188,-0.581431275607752,0.257255484463389,-0.278988376838331,0.936252052037549,0.333087884054855
15,1,29,"Alabama","Cleburne County",0.141308060648754,39.52,20,2434,0.295309756709305,-0.601853180422892,0.257255484463389,-0.529782237381221,1.5678669592489,0.693487025908177
16,1,31,"Alabama","Coffee County",0.167191942850999,40.9,44,4159,4.13564929693962e-05,-0.591178093814978,1.84689528051618,-0.0522773704535331,-0.491244201382637,0.712195614865035
17,1,33,"Alabama","Colbert County",0.158870838944833,118.98,36,15532,0.0433879633392027,0.0128152122328156,1.31701534849859,3.09593297828188,-0.188958274858867,4.23680526415442
18,1,35,"Alabama","Conecuh County",0.209553543255999,34.51,17,3023,0.219157290394958,-0.640608386151625,0.0585505099567897,-0.366738546586782,1.03680304186864,0.0880066190870255
19,1,37,"Alabama","Coosa County",0.16642186465,49.27,9,1611,0.194274374023561,-0.526431372866975,-0.471329422060808,-0.75760050142846,0.863277223420529,-0.892084072935715
20,1,39,"Alabama","Covington County",0.256013862746188,112.18,27,5545,0.000377439879219239,-0.0397866638061828,0.720900424978787,0.331387409582279,-0.488900459041693,0.52360071171319
21,1,41,"Alabama","Crenshaw County",0.150586864688502,34,13,2971,9.214466712739e-05,-0.64455352685455,-0.206389456052009,-0.381132896198515,-0.490890020250623,-1.7229658993557
22,1,43,"Alabama","Cullman County",0.191080041017998,246.68,86,12415,0.00577797658987549,1.00064750196518,4.62876492360857,2.23310244482472,-0.451238774262133,7.41127609613635
23,1,45,"Alabama","Dale County",0.138198773910461,54.15,20,6677,0,-0.488681791238988,0.257255484463389,0.644741328053086,-0.491532608866051,-0.0782175875885638
24,1,47,"Alabama","Dallas County",0.246517364179,124.04,34,4008,0.000566508044414231,0.051957196461835,1.18454536549419,-0.0940763472106814,-0.487581955711205,0.654844259034134
25,1,49,"Alabama","DeKalb County",0.197869084693414,189.38,70,12659,0.177414690572586,0.557399340636564,3.56900505957338,2.30064516223363,0.745702967817214,7.17275253026078
26,1,51,"Alabama","Elmore County",0.1634661706885,110.56,23,7062,0.0797241142955061,-0.0523182872154737,0.455960458969988,0.751314878063034,0.0644388848564898,1.21939593467404
27,1,53,"Alabama","Escambia County",0.2333438030103,52.52,24,4265,0.543861722558724,-0.501290770348336,0.522195450472188,-0.0229350423988462,3.30119205093656,3.29916168866156
28,1,55,"Alabama","Etowah County",0.138753387069,117.53,30,9024,0.0888524085569178,0.00159863572449969,0.919605399485387,1.29442476149035,0.128096806183087,2.34372560288333
29,1,57,"Alabama","Fayette County",0.158567914361,47.89,38,4573,0.00102834659751408,-0.53710645947489,1.44948533150298,0.062323797609112,-0.484361235449907,0.4903414341873
30,1,59,"Alabama","Franklin County",0.164303438505988,120.24,22,7474,0.00544045961002786,0.0225620304400417,0.389725467467789,0.865362417294459,-0.453592514044642,0.824057401157647
31,1,61,"Alabama","Geneva County",0.14174867651503,34.5,16,3190,9.72337012008362e-05,-0.640685741851682,-0.00768448154541008,-0.320510539179869,-0.490854530889588,-1.45973529346655
32,1,63,"Alabama","Greene County",0.164642146733,38.15,23,2050,0.00021309239686328,-0.612450911330749,0.455960458969988,-0.636078972975559,-0.490046567920574,-1.28261599325689
33,1,65,"Alabama","Hale County",0.163559528575,62.14,26,2603,0.000300261656586454,-0.426874586893165,0.654665433476588,-0.483000601143088,-0.489438676268679,-0.744648430828345
34,1,67,"Alabama","Henry County",0.139768993864995,30.13,21,3825,0.00118894283166551,-0.674490182776745,0.323490475965589,-0.144733385267358,-0.48324128662418,-0.978974378702694
35,1,69,"Alabama","Houston County",0.142476594775597,84.92,32,8185,0.00987033094639056,-0.250658302162521,1.05207538248979,1.06217746679335,-0.422699951541567,1.44089459557905
36,1,71,"Alabama","Jackson County",0.287465416261847,114.72,43,9051,0.00629292046447746,-0.0201383159916158,1.78066028901398,1.30189875071183,-0.447647713794725,2.61477300993947
37,1,73,"Alabama","Jefferson County",0.2825943612835,489.39,112,18213,0.0321506372536745,2.87814769805714,6.35087470266577,3.83807242653298,-0.267323936546382,12.7997708907095
